,sku,description,url,price,UPC,keyword
1204,8084110dmas,"Tablecraft CW4110MRS 14"" Maroon Speckle Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110mrs-14-maroon-speckle-cast-aluminum-pizza-tray-with-handle/8084110DMAS.html,$55.99/Each,00727875165145,pizza-servers
1205,212e41rf60,"GI Metal Evoluzione 16"" Anodized Aluminum Square Perforated Pizza Peel with 23 1/2"" Handle E-41RF/60",https://www.webstaurantstore.com/gi-metal-evoluzione-16-anodized-aluminum-square-perforated-pizza-peel-with-23-1-2-handle-e-41rf-60/212E41RF60.html,$159.99/Each,8019618163849,pizza-servers
1206,8084110dhgn,"Tablecraft CW4110HGN Hunter Green 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110hgn-hunter-green-14-cast-aluminum-pizza-tray-with-handle/8084110DHGN.html,$55.99/Each,,pizza-servers
1207,808cw4130ns,"Tablecraft CW4130NS 10"" Non-Stick Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130ns-10-non-stick-cast-aluminum-pizza-tray-with-handle/808CW4130NS.html,$41.49/Each,,pizza-servers
1208,212am2340f60,"GI Metal AM-2340F/60 Azzurra 9"" x 16"" Anodized Aluminum Rectangular Perforated Pizza Peel with 23"" Handle",https://www.webstaurantstore.com/gi-metal-am-2340f-60-azzurra-9-x-16-anodized-aluminum-rectangular-perforated-pizza-peel-with-23-handle/212AM2340F60.html,$114.49/Each,8019618160435,pizza-servers
1209,8084120dmbs,"Tablecraft CW4120MBS Midnight with Blue Speckle 12"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120mbs-midnight-with-blue-speckle-12-cast-aluminum-pizza-tray-with-handle/8084120DMBS.html,$43.49/Each,,pizza-servers
1210,212am4060f,"GI Metal AM-4060F Azzurra 16"" x 24"" Anodized Aluminum Rectangular Perforated Pizza Peel with 47"" Handle",https://www.webstaurantstore.com/gi-metal-am-4060f-azzurra-16-x-24-anodized-aluminum-rectangular-perforated-pizza-peel-with-47-handle/212AM4060F.html,$204.99/Each,8019618100431,pizza-servers
1211,212e41rf180,"GI Metal Evoluzione 16"" Anodized Aluminum Square Perforated Pizza Peel with 70"" Handle E-41RF/180",https://www.webstaurantstore.com/gi-metal-evoluzione-16-anodized-aluminum-square-perforated-pizza-peel-with-70-handle-e-41rf-180/212E41RF180.html,$182.99/Each,8019618163863,pizza-servers
1212,8084120dbl,"Tablecraft CW4120CBL Blue 12"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120cbl-blue-12-cast-aluminum-pizza-tray-with-handle/8084120DBL.html,$43.49/Each,,pizza-servers
1213,8084140dbs,"Tablecraft CW4140BS Blue Speckle 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140bs-blue-speckle-7-cast-aluminum-pizza-tray-with-handle/8084140DBS.html,$28.49/Each,,pizza-servers
1214,8084110dcp,"Tablecraft CW4110CP Copper 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110cp-copper-14-cast-aluminum-pizza-tray-with-handle/8084110DCP.html,$55.99/Each,,pizza-servers
1215,8311022133,"Tomlinson 1022133 18"" x 29"" Natural Richlite Wood Fiber Pizza Peel with 8"" Handle",https://www.webstaurantstore.com/tomlinson-1022133-18-x-29-natural-richlite-wood-fiber-pizza-peel-with-8-handle/8311022133.html,$60.49/Each,0013326221332,pizza-servers
1216,8084120dw,"Tablecraft CW4120W White 12"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120w-white-12-cast-aluminum-pizza-tray-with-handle/8084120DW.html,$43.49/Each,,pizza-servers
1217,8311022398,"Tomlinson 1022398 16"" Natural Richlite Wood Fiber Round Pizza Peel with 5"" Handle",https://www.webstaurantstore.com/tomlinson-1022398-16-natural-richlite-wood-fiber-round-pizza-peel-with-5-handle/8311022398.html,$62.49/Each,0013326223985,pizza-servers
1218,8084120n,"Tablecraft CW4120N Natural 12"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120n-natural-12-cast-aluminum-pizza-tray-with-handle/8084120N.html,$37.49/Each,727875109392,pizza-servers
1219,8084140dsbl,"Tablecraft CW4140SBL Sky Blue 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140sbl-sky-blue-7-cast-aluminum-pizza-tray-with-handle/8084140DSBL.html,$28.49/Each,,pizza-servers
1220,8084130dgy,"Tablecraft CW4130GY Gray 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130gy-gray-10-cast-aluminum-pizza-tray-with-handle/8084130DGY.html,$33.99/Each,,pizza-servers
1221,8084130dhgn,"Tablecraft CW4130HGN Hunter Green 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130hgn-hunter-green-10-cast-aluminum-pizza-tray-with-handle/8084130DHGN.html,$33.99/Each,,pizza-servers
1222,212e45f,"GI Metal Evoluzione 18"" Anodized Aluminum Round Perforated Pizza Peel with 59"" Handle E-45F",https://www.webstaurantstore.com/gi-metal-evoluzione-18-anodized-aluminum-round-perforated-pizza-peel-with-59-handle-e-45f/212E45F.html,$186.99/Each,8019618163900,pizza-servers
1223,8084100dbs,"Tablecraft CW4100BS Blue Speckle 16"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4100bs-blue-speckle-16-cast-aluminum-pizza-tray-with-handle/8084100DBS.html,$68.49/Each,,pizza-servers
1224,8084130dbk,"Tablecraft CW4130BK Black 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130bk-black-10-cast-aluminum-pizza-tray-with-handle/8084130DBK.html,$33.99/Each,,pizza-servers
1225,212accpmp508,"GI Metal AC-CPMP50/8 20"" Aluminum 8 Portion Pizza Tray with Pleated Handles",https://www.webstaurantstore.com/gi-metal-ac-cpmp50-8-tray-pizza-20-alu-8-slce/212ACCPMP508.html,$44.99/Each,8019618136447,pizza-servers
1226,8084110dsbl,"Tablecraft CW4110SBL Sky Blue 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110sbl-sky-blue-14-cast-aluminum-pizza-tray-with-handle/8084110DSBL.html,$55.99/Each,,pizza-servers
1227,8084120dmis,"Tablecraft CW4120MS 12"" Midnight Speckle Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120ms-12-midnight-speckle-cast-aluminum-pizza-tray-with-handle/8084120DMIS.html,$43.49/Each,,pizza-servers
1228,212e37f180,"GI Metal Evoluzione 14"" Anodized Aluminum Round Perforated Pizza Peel with 70"" Handle E-37F/180",https://www.webstaurantstore.com/gi-metal-evoluzione-14-anodized-aluminum-round-perforated-pizza-peel-with-70-handle-e-37f-180/212E37F180.html,$162.49/Each,8019618163689,pizza-servers
1229,8084100dbkgs,"Tablecraft CW4100BKGS Black with Green Speckle 16"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4100bkgs-black-with-green-speckle-16-cast-aluminum-pizza-tray-with-handle/8084100DBKGS.html,$68.49/Each,,pizza-servers
1230,212a30180,"GI Metal A-30/180 Azzurra 12"" Anodized Aluminum Round Pizza Peel with 71"" Handle",https://www.webstaurantstore.com/gi-metal-a-30-180-azzurra-12-anodized-aluminum-round-pizza-peel-with-71-handle/212A30180.html,$88.49/Each,8019618162606,pizza-servers
1231,8084110dhgns,"Tablecraft CW4110HGNS Hunter Green with White Speckle 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110hgns-hunter-green-with-white-speckle-14-cast-aluminum-pizza-tray-with-handle/8084110DHGNS.html,$55.99/Each,00727875165107,pizza-servers
1232,808cw4110ns,"Tablecraft CW4110NS 14"" Non-Stick Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110ns-14-non-stick-cast-aluminum-pizza-tray-with-handle/808CW4110NS.html,$58.49/Each,,pizza-servers
1233,8084140dbk,"Tablecraft CW4140BK Black 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140bk-black-7-cast-aluminum-pizza-tray-with-handle/8084140DBK.html,$28.49/Each,,pizza-servers
1234,8084110dmbs,"Tablecraft CW4110MBS Midnight with Blue Speckle 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110mbs-midnight-with-blue-speckle-14-cast-aluminum-pizza-tray-with-handle/8084110DMBS.html,$55.99/Each,,pizza-servers
1235,8084110dhgns,"Tablecraft CW4110HGNS Hunter Green with White Speckle 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110hgns-hunter-green-with-white-speckle-14-cast-aluminum-pizza-tray-with-handle/8084110DHGNS.html,$55.99/Each,00727875165107,pizza-servers
1236,808cw4110ns,"Tablecraft CW4110NS 14"" Non-Stick Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110ns-14-non-stick-cast-aluminum-pizza-tray-with-handle/808CW4110NS.html,$58.49/Each,,pizza-servers
1237,8084130dhgns,"Tablecraft CW4130HGNS Hunter Green with White Speckle 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130hgns-hunter-green-with-white-speckle-10-cast-aluminum-pizza-tray-with-handle/8084130DHGNS.html,$33.99/Each,00727875165565,pizza-servers
1238,8084110dbs,"Tablecraft CW4110BS Blue Speckle 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110bs-blue-speckle-14-cast-aluminum-pizza-tray-with-handle/8084110DBS.html,$55.99/Each,,pizza-servers
1239,8084140dgy,"Tablecraft CW4140GY Gray 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140gy-gray-7-cast-aluminum-pizza-tray-with-handle/8084140DGY.html,$28.49/Each,,pizza-servers
1240,212e37f,"GI Metal Evoluzione 14"" Anodized Aluminum Round Perforated Pizza Peel with 59"" Handle E-37F",https://www.webstaurantstore.com/gi-metal-evoluzione-14-anodized-aluminum-round-perforated-pizza-peel-with-59-handle-e-37f/212E37F.html,$154.99/Each,8019618163658,pizza-servers
1241,8311021963,"Tomlinson 1021963 16"" x 23 1/2"" Natural Richlite Wood Fiber Pizza Peel with 5"" Handle",https://www.webstaurantstore.com/tomlinson-1021963-16-x-23-1-2-natural-richlite-wood-fiber-pizza-peel-with-5-handle/8311021963.html,$51.99/Each,0013326219636,pizza-servers
1242,212am2340f30,"GI Metal AM-2340F/30 Azzurra 9"" x 16"" Anodized Aluminum Rectangular Perforated Pizza Peel with 12"" Handle",https://www.webstaurantstore.com/gi-metal-am-2340f-30-azzurra-9-x-16-anodized-aluminum-rectangular-perforated-pizza-peel-with-12-handle/212AM2340F30.html,$108.99/Each,8019618160428,pizza-servers
1243,8311022391,"Tomlinson 1022391 16"" x 26"" Natural Richlite Wood Fiber Pizza Peel with 9"" Handle",https://www.webstaurantstore.com/tomlinson-1022391-16-x-26-natural-richlite-wood-fiber-pizza-peel-with-9-handle/8311022391.html,$99.99/Each,0013326223916,pizza-servers
1244,212e32f60,"GI Metal Evoluzione 13"" Anodized Aluminum Round Perforated Pizza Peel with 23 1/2"" Handle E-32F/60",https://www.webstaurantstore.com/gi-metal-evoluzione-13-anodized-aluminum-round-perforated-pizza-peel-with-23-1-2-handle-e-32f-60/212E32F60.html,$132.99/Each,8019618163580,pizza-servers
1245,212e50rf120,"GI Metal Evoluzione 20"" Anodized Aluminum Square Perforated Pizza Peel with 47"" Handle E-50RF/120",https://www.webstaurantstore.com/gi-metal-evoluzione-20-anodized-aluminum-square-perforated-pizza-peel-with-47-handle-e-50rf-120/212E50RF120.html,$194.99/Each,8019618164044,pizza-servers
1246,8084110dgr,"Tablecraft CW4110GR Granite 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110gr-granite-14-cast-aluminum-pizza-tray-with-handle/8084110DGR.html,$55.99/Each,,pizza-servers
1247,8084140dbl,"Tablecraft CW4140CBL Blue 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140cbl-blue-7-cast-aluminum-pizza-tray-with-handle/8084140DBL.html,$28.49/Each,,pizza-servers
1248,8084140dmbs,"Tablecraft CW4140MBS Midnight with Blue Speckle 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140mbs-midnight-with-blue-speckle-7-cast-aluminum-pizza-tray-with-handle/8084140DMBS.html,$28.49/Each,,pizza-servers
1249,212am4090a,"GI Metal AM-4090A Azzurra 16"" x 35 1/2"" Anodized Aluminum Rectangular Pizza Board",https://www.webstaurantstore.com/gi-metal-am-4090a-azzurra-16-x-35-1-2-anodized-aluminum-rectangular-pizza-board/212AM4090A.html,$132.49/Each,8019618160817,pizza-servers
1250,212e37f120,"GI Metal Evoluzione 14"" Anodized Aluminum Round Perforated Pizza Peel with 47"" Handle E-37F/120",https://www.webstaurantstore.com/gi-metal-evoluzione-14-anodized-aluminum-round-perforated-pizza-peel-with-47-handle-e-37f-120/212E37F120.html,$148.49/Each,8019618163672,pizza-servers
1251,8311020340,"Tomlinson 1020340 11 1/2"" x 26"" Natural Richlite Wood Fiber Pizza Peel with 12"" Handle and Prepping Guide",https://www.webstaurantstore.com/tomlinson-1020340-11-1-2-x-26-natural-richlite-wood-fiber-pizza-peel-with-12-handle-and-prepping-guide/8311020340.html,$52.49/Each,0013326203406,pizza-servers
1252,212am4070af,"GI Metal AM-4070AF Azzurra 16"" x 27 1/2"" Anodized Aluminum Rectangular Perforated Pizza Board",https://www.webstaurantstore.com/gi-metal-am-4070af-azzurra-16-x-27-1-2-anodized-aluminum-rectangular-perforated-pizza-board/212AM4070AF.html,$166.49/Each,8019618160794,pizza-servers
1253,8084100dbl,"Tablecraft CW4100CBL Blue 16"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4100cbl-blue-16-cast-aluminum-pizza-tray-with-handle/8084100DBL.html,$68.49/Each,,pizza-servers
1254,212am3070af,"GI Metal AM-3070AF Azzurra 12"" x 27 1/2"" Anodized Aluminum Rectangular Perforated Pizza Board",https://www.webstaurantstore.com/gi-metal-am-3070af-azzurra-12-x-27-1-2-anodized-aluminum-rectangular-perforated-pizza-board/212AM3070AF.html,$136.99/Each,8019618160763,pizza-servers
1255,8084120dbs,"Tablecraft CW4120BS Blue Speckle 12"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120bs-blue-speckle-12-cast-aluminum-pizza-tray-with-handle/8084120DBS.html,$43.49/Each,,pizza-servers
1256,8084110dgy,"Tablecraft CW4110GY Gray 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110gy-gray-14-cast-aluminum-pizza-tray-with-handle/8084110DGY.html,$55.99/Each,,pizza-servers
1257,212am4090af,"GI Metal AM-4090AF Azzurra 16"" x 35 1/2"" Anodized Aluminum Rectangular Perforated Pizza Board",https://www.webstaurantstore.com/gi-metal-am-4090af-azzurra-16-x-35-1-2-anodized-aluminum-rectangular-perforated-pizza-board/212AM4090AF.html,$206.49/Each,8019618160817,pizza-servers
1258,124mpb1116,"American Metalcraft MPB1116 11"" Round Pressed Wood Black Pizza Peel with 5"" Handle",https://www.webstaurantstore.com/american-metalcraft-mpb1116-11-round-pressed-wood-black-pizza-peel-with-5-handle/124MPB1116.html,$31.54/Each,704339901587,pizza-servers
1259,212e37rf,"GI Metal Evoluzione 14"" Anodized Aluminum Square Perforated Pizza Peel with 59"" Handle E-37RF",https://www.webstaurantstore.com/gi-metal-evoluzione-14-anodized-aluminum-square-perforated-pizza-peel-with-59-handle-e-37rf/212E37RF.html,$154.99/Each,8019618163757,pizza-servers
1260,212ie20f180,"GI Metal Evoluzione 8"" Stainless Steel Round Perforated Pizza Peel with 70"" Handle IE-20F/180",https://www.webstaurantstore.com/gi-metal-evoluzione-8-stainless-steel-round-perforated-pizza-peel-with-70-handle-ie-20f-180/212IE20F180.html,$116.99/Each,8019618163108,pizza-servers
1261,8311020339,"Tomlinson 1020339 11 1/2"" x 18"" Natural Richlite Wood Fiber Pizza Peel with Ramekin Well and 5"" Handle",https://www.webstaurantstore.com/tomlinson-1020339-11-1-2-x-18-natural-richlite-wood-fiber-pizza-peel-with-ramekin-well-and-5-handle/8311020339.html,$37.49/Each,0013326203390,pizza-servers
1262,808cw4120ns,"Tablecraft CW4120NS 12"" Non-Stick Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120ns-12-non-stick-cast-aluminum-pizza-tray-with-handle/808CW4120NS.html,$47.99/Each,,pizza-servers
1263,212e50f60,"GI Metal Evoluzione 20"" Anodized Aluminum Round Perforated Pizza Peel with 23 1/2"" Handle E-50F/60",https://www.webstaurantstore.com/gi-metal-evoluzione-20-anodized-aluminum-round-perforated-pizza-peel-with-23-1-2-handle-e-50f-60/212E50F60.html,$186.99/Each,8019618163993,pizza-servers
1264,8084120dmas,"Tablecraft CW4120MRS 12"" Maroon Speckle Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120mrs-12-maroon-speckle-cast-aluminum-pizza-tray-with-handle/8084120DMAS.html,$43.49/Each,,pizza-servers
1265,212am3070a,"GI Metal AM-3070A Azzurra 12"" x 27 1/2"" Anodized Aluminum Rectangular Pizza Board",https://www.webstaurantstore.com/gi-metal-am-3070a-azzurra-12-x-27-1-2-anodized-aluminum-rectangular-pizza-board/212AM3070A.html,$98.49/Each,8019618160756,pizza-servers
1266,300hs1069,"HS Inc. HS1069 12"" x 24"" Charcoal Polypropylene Pizza Pleezer Pizza Tray - 12/Case",https://www.webstaurantstore.com/hs-inc-hs1069-12-x-24-charcoal-polypropylene-pizza-pleezer-pizza-tray-case/300HS1069.html,From $116.55/Case,095448010698,pizza-servers
1267,212am2550af,"GI Metal AM-2550AF Azzurra 10"" x 20"" Anodized Aluminum Rectangular Perforated Pizza Board",https://www.webstaurantstore.com/gi-metal-am-2550af-azzurra-10-x-20-anodized-aluminum-rectangular-perforated-pizza-board/212AM2550AF.html,$102.99/Each,8019618160787,pizza-servers
1268,8311022390,"Tomlinson 1022390 14"" x 25"" Natural Richlite Wood Fiber Pizza Peel with 9"" Handle",https://www.webstaurantstore.com/tomlinson-1022390-14-x-25-natural-richlite-wood-fiber-pizza-peel-with-9-handle/8311022390.html,$63.99/Each,0013326223909,pizza-servers
1269,212e32rf180,"GI Metal Evoluzione 13"" Anodized Aluminum Square Perforated Pizza Peel with 70"" Handle E-32RF/180",https://www.webstaurantstore.com/gi-metal-evoluzione-13-anodized-aluminum-square-perforated-pizza-peel-with-70-handle-e-32rf-180/212E32RF180.html,$149.99/Each,8019618163641,pizza-servers
1270,212e41f180,"GI Metal Evoluzione 16"" Anodized Aluminum Round Perforated Pizza Peel with 70"" Handle E-41F/180",https://www.webstaurantstore.com/gi-metal-evoluzione-16-anodized-aluminum-round-perforated-pizza-peel-with-70-handle-e-41f-180/212E41F180.html,$182.99/Each,8019618163825,pizza-servers
1271,8084130dgr,"Tablecraft CW4130GR Granite 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130gr-granite-10-cast-aluminum-pizza-tray-with-handle/8084130DGR.html,$33.99/Each,,pizza-servers
1272,8311022388,"Tomlinson 1022388 18"" x 26"" Natural Richlite Wood Fiber Pizza Peel with 8"" Handle",https://www.webstaurantstore.com/tomlinson-1022388-18-x-26-natural-richlite-wood-fiber-pizza-peel-with-8-handle/8311022388.html,$99.99/Each,0013326226306,pizza-servers
1273,8084120dgr,"Tablecraft CW4120GR Granite 12"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120gr-granite-12-cast-aluminum-pizza-tray-with-handle/8084120DGR.html,$43.49/Each,,pizza-servers
1274,8084130n,"Tablecraft CW4130N Natural 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130n-natural-10-cast-aluminum-pizza-tray-with-handle/8084130N.html,$26.99/Each,727875109019,pizza-servers
1275,212e50f120,"GI Metal Evoluzione 20"" Anodized Aluminum Round Perforated Pizza Peel with 47"" Handle E-50F/120",https://www.webstaurantstore.com/gi-metal-evoluzione-20-anodized-aluminum-round-perforated-pizza-peel-with-47-handle-e-50f-120/212E50F120.html,$194.99/Each,8019618164006,pizza-servers
1276,8084140dw,"Tablecraft CW4140W White 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140w-white-7-cast-aluminum-pizza-tray-with-handle/8084140DW.html,$28.49/Each,,pizza-servers
1277,212accpmp50,"GI Metal AC-CPMP50 20"" Aluminum Pizza Tray with Pleated Handles",https://www.webstaurantstore.com/gi-metal-ac-cpmp50-tray-pizza-20-alu-2-hdls/212ACCPMP50.html,$35.49/Each,8019618136430,pizza-servers
1278,8084140dhgn,"Tablecraft CW4140HGN Hunter Green 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140hgn-hunter-green-7-cast-aluminum-pizza-tray-with-handle/8084140DHGN.html,$28.49/Each,,pizza-servers
1279,212ie17f120,"GI Metal Evoluzione 6 3/4"" Stainless Steel Round Perforated Pizza Peel with 47"" Handle IE-17F/120",https://www.webstaurantstore.com/gi-metal-evoluzione-6-3-4-stainless-steel-round-perforated-pizza-peel-with-47-handle-ie-17f-120/212IE17F120.html,$94.49/Each,8019618163047,pizza-servers
1280,8084130dmbs,"Tablecraft CW4130MBS Midnight with Blue Speckle 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130mbs-midnight-with-blue-speckle-10-cast-aluminum-pizza-tray-with-handle/8084130DMBS.html,$33.99/Each,,pizza-servers
1281,212ie17f,"GI Metal Evoluzione 6 3/4"" Stainless Steel Round Perforated Pizza Peel with 59"" Handle IE-17F",https://www.webstaurantstore.com/gi-metal-evoluzione-6-3-4-stainless-steel-round-perforated-pizza-peel-with-59-handle-ie-17f/212IE17F.html,$102.49/Each,8019618163030,pizza-servers
1282,8084130dbkgs,"Tablecraft CW4130BKGS Black with Green Speckle 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130bkgs-black-with-green-speckle-10-cast-aluminum-pizza-tray-with-handle/8084130DBKGS.html,$33.99/Each,,pizza-servers
1283,212e50f180,"GI Metal Evoluzione 20"" Anodized Aluminum Round Perforated Pizza Peel with 70"" Handle E-50F/180",https://www.webstaurantstore.com/gi-metal-evoluzione-20-anodized-aluminum-round-perforated-pizza-peel-with-70-handle-e-50f-180/212E50F180.html,$209.99/Each,8019618164013,pizza-servers
1284,8084100dsbl,"Tablecraft CW4100SBL Sky Blue 16"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4100sbl-sky-blue-16-cast-aluminum-pizza-tray-with-handle/8084100DSBL.html,$68.49/Each,,pizza-servers
1285,212e45f180,"GI Metal Evoluzione 18"" Anodized Aluminum Round Perforated Pizza Peel with 70"" Handle E-45F/180",https://www.webstaurantstore.com/gi-metal-evoluzione-18-anodized-aluminum-round-perforated-pizza-peel-with-70-handle-e-45f-180/212E45F180.html,$194.99/Each,8019618163931,pizza-servers
1286,8084120dhgn,"Tablecraft CW4120HGN Hunter Green 12"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120hgn-hunter-green-12-cast-aluminum-pizza-tray-with-handle/8084120DHGN.html,$43.49/Each,,pizza-servers
1287,8084140dgr,"Tablecraft CW4140GR Granite 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140gr-granite-7-cast-aluminum-pizza-tray-with-handle/8084140DGR.html,$28.49/Each,,pizza-servers
1288,212ie23f,"GI Metal Evoluzione 9"" Stainless Steel Round Perforated Pizza Peel with 59"" Handle IE-23F",https://www.webstaurantstore.com/gi-metal-evoluzione-9-stainless-steel-round-perforated-pizza-peel-with-59-handle-ie-23f/212IE23F.html,$116.49/Each,8019618163139,pizza-servers
1289,212e41rf120,"GI Metal Evoluzione 16"" Anodized Aluminum Square Perforated Pizza Peel with 47"" Handle E-41RF/120",https://www.webstaurantstore.com/gi-metal-evoluzione-16-anodized-aluminum-square-perforated-pizza-peel-with-47-handle-e-41rf-120/212E41RF120.html,$168.99/Each,8019618163856,pizza-servers
1290,212e32rf60,"GI Metal Evoluzione 13"" Anodized Aluminum Square Perforated Pizza Peel with 23 1/2"" Handle E-32RF/60",https://www.webstaurantstore.com/gi-metal-evoluzione-13-anodized-aluminum-square-perforated-pizza-peel-with-23-1-2-handle-e-32rf-60/212E32RF60.html,$132.99/Each,8019618163627,pizza-servers
1291,8084130dbs,"Tablecraft CW4130BS Blue Speckle 10"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4130bs-blue-speckle-10-cast-aluminum-pizza-tray-with-handle/8084130DBS.html,$33.99/Each,,pizza-servers
1292,8084110dbkgs,"Tablecraft CW4110BKGS Black with Green Speckle 14"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4110bkgs-black-with-green-speckle-14-cast-aluminum-pizza-tray-with-handle/8084110DBKGS.html,$55.99/Each,,pizza-servers
1293,8084140dbkgs,"Tablecraft CW4140BKGS Black with Green Speckle 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140bkgs-black-with-green-speckle-7-cast-aluminum-pizza-tray-with-handle/8084140DBKGS.html,$28.49/Each,,pizza-servers
1294,124mpb1015,"American Metalcraft MPB1015 10"" Round Pressed Wood Black Pizza Peel with 5"" Handle",https://www.webstaurantstore.com/american-metalcraft-mpb1015-10-round-pressed-wood-black-pizza-peel-with-5-handle/124MPB1015.html,$29.16/Each,704339901570,pizza-servers
1295,8084120dhgns,"Tablecraft CW4120HGNS Hunter Green with White Speckle 12"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4120hgns-hunter-green-with-white-speckle-12-cast-aluminum-pizza-tray-with-handle/8084120DHGNS.html,$43.49/Each,00727875165336,pizza-servers
1296,212e45rf180,"GI Metal Evoluzione 18"" Anodized Aluminum Square Perforated Pizza Peel with 70"" Handle E-45RF/180",https://www.webstaurantstore.com/gi-metal-evoluzione-18-anodized-aluminum-square-perforated-pizza-peel-with-70-handle-e-45rf-180/212E45RF180.html,$194.99/Each,8019618163979,pizza-servers
1297,8084100dw,"Tablecraft CW4100W White 16"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4100w-white-16-cast-aluminum-pizza-tray-with-handle/8084100DW.html,$68.49/Each,,pizza-servers
1298,8084140dcp,"Tablecraft CW4140CP Copper 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140cp-copper-7-cast-aluminum-pizza-tray-with-handle/8084140DCP.html,$28.49/Each,,pizza-servers
1299,8084140dhgns,"Tablecraft CW4140HGNS Hunter Green with White Speckle 7"" Cast Aluminum Pizza Tray with Handle",https://www.webstaurantstore.com/tablecraft-cw4140hgns-hunter-green-with-white-speckle-7-cast-aluminum-pizza-tray-with-handle/8084140DHGNS.html,$28.49/Each,00727875165794,pizza-servers
